,Unnamed: 0,CAIC_Weather_Date,BC Zone,ElevTL,Elev,Temp,MxTp,MnTp,DewP,RH,Spd,Dir,Gst,Pcp1,Pcp24,PcpAc,Sno24,SWE24,SnoHt,SWE
498,4,2018-01-20,Front Range,>TL,3682.0,-2.333333333333333,0.6666666666666666,-5.0,-10.0,54.66666666666666,30.66666666666667,229.0,62.33333333333334,,,,,,,
524,4,2018-01-21,Front Range,>TL,3682.0,-16.333333333333332,-1.3333333333333333,-16.666666666666668,-19.0,80.0,17.0,116.0,31.33333333333333,,,,,,,
550,4,2018-01-22,Front Range,>TL,3682.0,-18.0,-15.666666666666664,-20.666666666666668,-22.33333333333333,70.33333333333333,23.66666666666667,221.3333333333333,40.66666666666666,,,,,,,
576,4,2018-01-23,Front Range,>TL,3682.0,-16.333333333333332,-15.0,-18.666666666666668,-20.0,76.0,37.0,302.0,55.66666666666666,,,,,,,
602,4,2018-01-24,Front Range,>TL,3682.0,-8.666666666666666,-8.666666666666666,-16.333333333333332,-16.333333333333332,55.33333333333334,30.33333333333333,204.0,48.0,,,,,,,
628,4,2018-01-25,Front Range,>TL,3682.0,-4.333333333333333,-4.0,-8.666666666666666,-19.666666666666668,33.666666666666664,33.666666666666664,239.66666666666663,55.33333333333334,,,,,,,
654,4,2018-01-26,Front Range,>TL,3682.0,-17.333333333333332,-2.333333333333333,-17.333333333333332,-21.33333333333333,73.66666666666667,34.333333333333336,295.3333333333333,56.0,,,,,,,
680,4,2018-01-27,Front Range,>TL,3682.0,-13.333333333333336,-13.333333333333336,-19.0,-22.66666666666667,47.33333333333334,34.0,290.3333333333333,52.0,,,,,,,
706,4,2018-01-28,Front Range,>TL,3682.0,-10.666666666666666,-10.666666666666666,-14.0,-13.666666666666664,79.66666666666667,47.0,298.3333333333333,71.66666666666667,,,,,,,
732,4,2018-01-29,Front Range,>TL,3729.25,-8.0,-8.0,-11.333333333333336,-12.5,61.0,26.5,297.0,50.66666666666666,,,,,,,
758,4,2018-01-30,Front Range,>TL,3729.25,-3.25,-3.0,-8.0,-13.25,39.75,52.75,296.25,75.33333333333333,,,,,,,
784,4,2018-01-31,Front Range,>TL,3729.25,-5.25,-1.75,-6.25,-11.5,51.75,61.5,263.5,90.33333333333331,,,,,,,
